	HUM	TEMP	LIGHT	PRESS	PREC
2022-01-09 19:25:00	18.0	12.0	3.0	19.0	6.0
2022-01-09 19:30:00	8.0	18.0	14.0	20.0	6.0
2022-01-09 19:35:00	10.0	18.0	15.0	2.0	2.0
2022-01-09 19:40:00	19.0	3.0	14.0	18.0	7.0
2022-01-09 19:45:00	17.0	5.0	8.0	10.0	5.0
2022-01-09 19:50:00	18.0	15.0	15.0	13.0	18.0
2022-01-09 19:55:00	8.0	5.0	4.0	20.0	12.0
2022-01-09 20:00:00	17.0	2.0	17.0	15.0	5.0
2022-01-09 20:05:00	11.0	5.0	18.0	11.0	7.0
2022-01-09 20:10:00	18.0	18.0	8.0	10.0	14.0
2022-01-09 20:15:00	15.0	14.0	9.0	19.0	3.0
2022-01-09 20:20:00	9.0	19.0	19.0	15.0	1.0
2022-01-09 20:25:00	8.0	13.0	19.0	11.0	20.0
2022-01-09 20:30:00	6.0	7.0	10.0	1.0	9.0
2022-01-09 20:35:00	0.0	18.0	1.0	2.0	11.0
2022-01-09 20:40:00	10.0	11.0	4.0	7.0	3.0
2022-01-09 20:45:00	8.0	2.0	14.0	16.0	14.0
2022-01-09 20:50:00	12.0	15.0	5.0	7.0	1.0
2022-01-09 20:55:00	11.0	4.0	12.0	1.0	9.0
2022-01-09 21:00:00	2.0	3.0	7.0	4.0	4.0
2022-01-09 21:05:00	10.0	2.0	3.0	6.0	18.0
2022-01-09 21:10:00	11.0	13.0	18.0	1.0	9.0
2022-01-09 21:15:00	5.0	2.0	19.0	11.0	6.0
2022-01-09 21:20:00	18.0	9.0	18.0	1.0	5.0
2022-01-09 21:25:00	13.0	11.0	4.0	18.0	3.0
2022-01-09 21:30:00	5.0	8.0	8.0	0.0	16.0
2022-01-09 21:35:00	15.0	9.0	10.0	1.0	10.0
2022-01-09 21:40:00	8.0	7.0	2.0	2.0	10.0
2022-01-09 21:45:00	5.0	2.0	6.0	10.0	5.0
2022-01-09 21:50:00	5.0	1.0	18.0	11.0	8.0
2022-01-09 21:55:00	17.0	18.0	14.0	7.0	20.0
2022-01-09 22:00:00	18.0	13.0	3.0	2.0	3.0
2022-01-09 22:05:00	10.0	16.0	4.0	4.0	8.0
2022-01-09 22:10:00	15.0	2.0	16.0	5.0	13.0
2022-01-09 22:15:00	6.0	15.0	14.0	4.0	16.0
2022-01-09 22:20:00	11.0	1.0	19.0	17.0	12.0
2022-01-09 22:25:00	0.0	17.0	13.0	11.0	7.0
2022-01-09 22:30:00	10.0	6.0	3.0	5.0	7.0
2022-01-09 22:35:00	5.0	15.0	17.0	4.0	7.0
2022-01-09 22:40:00	3.0	17.0	6.0	11.0	5.0
2022-01-09 22:45:00	2.0	7.0	1.0	1.0	15.0
2022-01-09 22:50:00	0.0	14.0	20.0	10.0	11.0
2022-01-09 22:55:00	1.0	4.0	15.0	13.0	17.0
2022-01-09 23:00:00	6.0	16.0	0.0	13.0	20.0
2022-01-09 23:05:00	15.0	4.0	20.0	9.0	2.0
2022-01-09 23:10:00	2.0	7.0	7.0	16.0	15.0
2022-01-09 23:15:00	1.0	19.0	14.0	13.0	1.0
2022-01-09 23:20:00	8.0	7.0	12.0	19.0	6.0
2022-01-09 23:25:00	9.0	10.0	2.0	6.0	13.0
2022-01-09 23:30:00	7.0	2.0	18.0	3.0	11.0
2022-01-09 23:35:00	1.0	19.0	17.0	18.0	17.0
2022-01-09 23:40:00	19.0	3.0	14.0	18.0	9.0
2022-01-09 23:45:00	19.0	9.0	18.0	5.0	18.0
2022-01-09 23:50:00	1.0	0.0	7.0	19.0	11.0
2022-01-09 23:55:00	15.0	1.0	16.0	11.0	20.0
2022-01-10 00:00:00	2.0	8.0	14.0	5.0	17.0
2022-01-10 00:05:00	12.0	6.0	2.0	4.0	14.0
2022-01-10 00:10:00	8.0	18.0	12.0	4.0	7.0
2022-01-10 00:15:00	16.0	6.0	2.0	16.0	1.0
2022-01-10 00:20:00	14.0	14.0	13.0	10.0	9.0
2022-01-10 00:25:00	16.0	15.0	2.0	7.0	6.0
2022-01-10 00:30:00	14.0	12.0	17.0	16.0	2.0
2022-01-10 00:35:00	7.0	13.0	6.0	14.0	18.0
2022-01-10 00:40:00	13.0	10.0	8.0	7.0	6.0
2022-01-10 00:45:00	7.0	1.0	16.0	7.0	17.0
2022-01-10 00:50:00	18.0	3.0	11.0	11.0	6.0
2022-01-10 00:55:00	15.0	13.0	0.0	2.0	11.0
2022-01-10 01:00:00	3.0	9.0	9.0	9.0	9.0
2022-01-10 01:05:00	16.0	15.0	10.0	0.0	12.0
2022-01-10 01:10:00	6.0	1.0	8.0	20.0	15.0
2022-01-10 01:15:00	3.0	14.0	17.0	18.0	3.0
2022-01-10 01:20:00	6.0	10.0	15.0	3.0	4.0
2022-01-10 01:25:00	4.0	3.0	0.0	20.0	5.0
2022-01-10 01:30:00	8.0	9.0	19.0	5.0	17.0
2022-01-10 01:35:00	18.0	9.0	12.0	12.0	19.0
2022-01-10 01:40:00	5.0	16.0	15.0	4.0	17.0
2022-01-10 01:45:00	15.0	15.0	7.0	6.0	2.0
2022-01-10 01:50:00	17.0	3.0	13.0	10.0	8.0
2022-01-10 01:55:00	13.0	6.0	11.0	6.0	8.0
2022-01-10 02:00:00	4.0	9.0	15.0	7.0	17.0
2022-01-10 02:05:00	10.0	5.0	17.0	17.0	10.0
2022-01-10 02:10:00	16.0	14.0	19.0	18.0	4.0
2022-01-10 02:15:00	18.0	11.0	4.0	4.0	6.0
2022-01-10 02:20:00	5.0	8.0	5.0	6.0	11.0
2022-01-10 02:25:00	11.0	12.0	5.0	3.0	11.0
2022-01-10 02:30:00	2.0	2.0	5.0	16.0	2.0
2022-01-10 02:35:00	2.0	10.0	8.0	4.0	9.0
2022-01-10 02:40:00	6.0	17.0	2.0	2.0	5.0
2022-01-10 02:45:00	4.0	13.0	13.0	13.0	4.0
2022-01-10 02:50:00	12.0	14.0	13.0	5.0	5.0
2022-01-10 02:55:00	14.0	1.0	15.0	18.0	14.0
2022-01-10 03:00:00	3.0	12.0	2.0	8.0	14.0
2022-01-10 03:05:00	19.0	3.0	18.0	2.0	18.0
2022-01-10 03:10:00	11.0	12.0	8.0	12.0	15.0
2022-01-10 03:15:00	6.0	8.0	8.0	2.0	8.0
2022-01-10 03:20:00	11.0	3.0	20.0	5.0	17.0
2022-01-10 03:25:00	19.0	2.0	0.0	1.0	13.0
2022-01-10 03:30:00	20.0	17.0	10.0	8.0	18.0
2022-01-10 03:35:00	5.0	7.0	16.0	18.0	12.0
2022-01-10 03:40:00	18.0	9.0	4.0	6.0	14.0
2022-01-10 03:45:00	2.0	9.0	4.0	1.0	11.0
2022-01-10 03:50:00	6.0	15.0	5.0	18.0	5.0
2022-01-10 03:55:00	12.0	13.0	12.0	1.0	15.0
2022-01-10 04:00:00	11.0	15.0	10.0	12.0	9.0
2022-01-10 04:05:00	6.0	9.0	6.0	8.0	5.0
2022-01-10 04:10:00	6.0	10.0	6.0	1.0	5.0
2022-01-10 04:15:00	7.0	7.0	17.0	9.0	15.0
2022-01-10 04:20:00	14.0	8.0	19.0	6.0	2.0
2022-01-10 04:25:00	13.0	13.0	12.0	7.0	1.0
2022-01-10 04:30:00	18.0	9.0	13.0	6.0	2.0
2022-01-10 04:35:00	16.0	7.0	4.0	5.0	15.0
2022-01-10 04:40:00	20.0	16.0	0.0	10.0	0.0
2022-01-10 04:45:00	2.0	15.0	14.0	4.0	7.0
2022-01-10 04:50:00	0.0	4.0	8.0	5.0	4.0
2022-01-10 04:55:00	1.0	5.0	13.0	6.0	11.0
2022-01-10 05:00:00	9.0	14.0	12.0	0.0	12.0
2022-01-10 05:05:00	6.0	4.0	15.0	10.0	8.0
2022-01-10 05:10:00	8.0	15.0	20.0	18.0	19.0
2022-01-10 05:15:00	16.0	14.0	6.0	18.0	2.0
2022-01-10 05:20:00	11.0	10.0	6.0	16.0	16.0
2022-01-10 05:25:00	19.0	7.0	7.0	1.0	15.0
2022-01-10 05:30:00	14.0	18.0	8.0	9.0	19.0
2022-01-10 05:35:00	1.0	19.0	6.0	14.0	10.0
2022-01-10 05:40:00	5.0	5.0	6.0	18.0	6.0
2022-01-10 05:45:00	2.0	14.0	2.0	1.0	5.0
2022-01-10 05:50:00	12.0	4.0	11.0	3.0	5.0
2022-01-10 05:55:00	6.0	12.0	17.0	15.0	10.0
2022-01-10 06:00:00	4.0	18.0	6.0	4.0	11.0
2022-01-10 06:05:00	13.0	0.0	19.0	11.0	1.0
2022-01-10 06:10:00	2.0	12.0	2.0	6.0	11.0
2022-01-10 06:15:00	13.0	3.0	3.0	2.0	13.0
2022-01-10 06:20:00	6.0	2.0	8.0	11.0	4.0
2022-01-10 06:25:00	10.0	18.0	13.0	11.0	0.0
2022-01-10 06:30:00	2.0	10.0	10.0	3.0	16.0
2022-01-10 06:35:00	18.0	1.0	16.0	10.0	18.0
2022-01-10 06:40:00	15.0	5.0	19.0	11.0	5.0
2022-01-10 06:45:00	4.0	9.0	9.0	6.0	3.0
2022-01-10 06:50:00	1.0	4.0	3.0	4.0	4.0
2022-01-10 06:55:00	10.0	11.0	1.0	17.0	16.0
2022-01-10 07:00:00	15.0	7.0	18.0	1.0	8.0
2022-01-10 07:05:00	15.0	3.0	18.0	17.0	3.0
2022-01-10 07:10:00	7.0	19.0	19.0	1.0	9.0
2022-01-10 07:15:00	19.0	4.0	3.0	8.0	7.0
2022-01-10 07:20:00	13.0	15.0	5.0	1.0	18.0
2022-01-10 07:25:00	11.0	18.0	10.0	16.0	3.0
2022-01-10 07:30:00	19.0	4.0	19.0	10.0	8.0
2022-01-10 07:35:00	8.0	13.0	10.0	19.0	2.0
2022-01-10 07:40:00	12.0	15.0	18.0	8.0	15.0
2022-01-10 07:45:00	7.0	20.0	19.0	1.0	11.0
2022-01-10 07:50:00	13.0	15.0	16.0	6.0	0.0
2022-01-10 07:55:00	7.0	2.0	15.0	13.0	7.0
2022-01-10 08:00:00	16.0	5.0	8.0	9.0	4.0
2022-01-10 08:05:00	9.0	10.0	17.0	4.0	10.0
2022-01-10 08:10:00	14.0	3.0	13.0	17.0	12.0
2022-01-10 08:15:00	5.0	2.0	16.0	8.0	18.0
2022-01-10 08:20:00	2.0	13.0	6.0	14.0	14.0
2022-01-10 08:25:00	16.0	8.0	2.0	5.0	9.0
2022-01-10 08:30:00	4.0	9.0	5.0	12.0	13.0
2022-01-10 08:35:00	8.0	6.0	13.0	18.0	19.0
2022-01-10 08:40:00	11.0	6.0	8.0	2.0	12.0
2022-01-10 08:45:00	3.0	10.0	10.0	14.0	20.0
2022-01-10 08:50:00	16.0	3.0	19.0	17.0	1.0
2022-01-10 08:55:00	17.0	12.0	5.0	5.0	12.0
2022-01-10 09:00:00	3.0	11.0	18.0	1.0	10.0
2022-01-10 09:05:00	6.0	15.0	17.0	6.0	20.0
2022-01-10 09:10:00	14.0	1.0	4.0	2.0	6.0
2022-01-10 09:15:00	9.0	17.0	8.0	7.0	12.0
2022-01-10 09:20:00	1.0	15.0	5.0	13.0	14.0
2022-01-10 09:25:00	3.0	19.0	4.0	10.0	18.0
2022-01-10 09:30:00	8.0	2.0	1.0	11.0	2.0
2022-01-10 09:35:00	8.0	3.0	19.0	4.0	1.0
2022-01-10 09:40:00	6.0	9.0	10.0	1.0	19.0
2022-01-10 09:45:00	2.0	1.0	14.0	9.0	18.0
2022-01-10 09:50:00	5.0	19.0	17.0	3.0	12.0
2022-01-10 09:55:00	18.0	0.0	19.0	4.0	6.0
2022-01-10 10:00:00	10.0	5.0	8.0	3.0	16.0
2022-01-10 10:05:00	16.0	6.0	1.0	17.0	16.0
2022-01-10 10:10:00	3.0	4.0	8.0	16.0	19.0
2022-01-10 10:15:00	4.0	3.0	1.0	20.0	7.0
2022-01-10 10:20:00	12.0	8.0	17.0	11.0	14.0
2022-01-10 10:25:00	0.0	12.0	16.0	0.0	20.0
2022-01-10 10:30:00	11.0	6.0	15.0	7.0	15.0
2022-01-10 10:35:00	3.0	6.0	12.0	19.0	8.0
2022-01-10 10:40:00	19.0	12.0	18.0	14.0	19.0
2022-01-10 10:45:00	15.0	0.0	14.0	13.0	1.0
2022-01-10 10:50:00	1.0	20.0	1.0	14.0	17.0
2022-01-10 10:55:00	8.0	20.0	5.0	5.0	2.0
2022-01-10 11:00:00	3.0	8.0	2.0	3.0	14.0
2022-01-10 11:05:00	8.0	9.0	18.0	7.0	9.0
2022-01-10 11:10:00	15.0	3.0	8.0	13.0	8.0
2022-01-10 11:15:00	20.0	13.0	9.0	9.0	7.0
2022-01-10 11:20:00	18.0	8.0	13.0	2.0	6.0
2022-01-10 11:25:00	20.0	14.0	18.0	1.0	3.0
2022-01-10 11:30:00	11.0	4.0	16.0	8.0	17.0
2022-01-10 11:35:00	14.0	0.0	1.0	10.0	14.0
2022-01-10 11:40:00	2.0	8.0	17.0	7.0	18.0
2022-01-10 11:45:00	1.0	9.0	1.0	19.0	10.0
2022-01-10 11:50:00	3.0	14.0	13.0	7.0	14.0
2022-01-10 11:55:00	13.0	16.0	12.0	4.0	8.0
2022-01-10 12:00:00	17.0	15.0	14.0	2.0	14.0
2022-01-10 12:05:00	2.0	4.0	16.0	6.0	14.0
2022-01-10 12:10:00	9.0	4.0	18.0	8.0	15.0
2022-01-10 12:15:00	13.0	17.0	9.0	10.0	11.0
2022-01-10 12:20:00	18.0	8.0	18.0	11.0	14.0
2022-01-10 12:25:00	3.0	2.0	19.0	2.0	12.0
2022-01-10 12:30:00	19.0	16.0	10.0	14.0	3.0
2022-01-10 12:35:00	18.0	1.0	11.0	10.0	14.0
2022-01-10 12:40:00	11.0	9.0	16.0	1.0	3.0
2022-01-10 12:45:00	9.0	16.0	2.0	7.0	2.0
2022-01-10 12:50:00	18.0	7.0	12.0	6.0	0.0
2022-01-10 12:55:00	19.0	17.0	1.0	20.0	17.0
2022-01-10 13:00:00	16.0	17.0	19.0	13.0	10.0
2022-01-10 13:05:00	13.0	17.0	15.0	3.0	10.0
2022-01-10 13:10:00	16.0	5.0	2.0	5.0	19.0
2022-01-10 13:15:00	12.0	16.0	16.0	13.0	18.0
2022-01-10 13:20:00	15.0	8.0	14.0	17.0	16.0
2022-01-10 13:25:00	8.0	7.0	3.0	18.0	15.0
2022-01-10 13:30:00	17.0	20.0	16.0	18.0	3.0
2022-01-10 13:35:00	9.0	2.0	5.0	9.0	0.0
2022-01-10 13:40:00	15.0	13.0	2.0	15.0	5.0
2022-01-10 13:45:00	15.0	1.0	20.0	9.0	20.0
2022-01-10 13:50:00	10.0	14.0	9.0	18.0	20.0
2022-01-10 13:55:00	8.0	7.0	16.0	11.0	12.0
2022-01-10 14:00:00	5.0	4.0	2.0	7.0	3.0
2022-01-10 14:05:00	2.0	14.0	19.0	4.0	20.0
2022-01-10 14:10:00	3.0	4.0	7.0	1.0	13.0
2022-01-10 14:15:00	4.0	10.0	7.0	9.0	10.0
2022-01-10 14:20:00	5.0	11.0	19.0	5.0	7.0
2022-01-10 14:25:00	3.0	5.0	17.0	7.0	15.0
2022-01-10 14:30:00	7.0	6.0	1.0	5.0	11.0
2022-01-10 14:35:00	2.0	6.0	7.0	0.0	10.0
2022-01-10 14:40:00	2.0	19.0	10.0	1.0	13.0
2022-01-10 14:45:00	9.0	20.0	1.0	19.0	13.0
2022-01-10 14:50:00	9.0	19.0	8.0	5.0	3.0
2022-01-10 14:55:00	19.0	3.0	16.0	4.0	10.0
2022-01-10 15:00:00	3.0	6.0	19.0	7.0	15.0
2022-01-10 15:05:00	10.0	10.0	2.0	7.0	18.0
2022-01-10 15:10:00	16.0	8.0	6.0	14.0	5.0
2022-01-10 15:15:00	1.0	2.0	20.0	17.0	7.0
2022-01-10 15:20:00	12.0	3.0	19.0	18.0	20.0
2022-01-10 15:25:00	6.0	19.0	6.0	0.0	5.0
2022-01-10 15:30:00	4.0	15.0	18.0	5.0	6.0
2022-01-10 15:35:00	16.0	16.0	11.0	3.0	6.0
2022-01-10 15:40:00	6.0	17.0	1.0	13.0	15.0
2022-01-10 15:45:00	18.0	1.0	19.0	12.0	3.0
2022-01-10 15:50:00	17.0	3.0	9.0	9.0	4.0
2022-01-10 15:55:00	7.0	13.0	9.0	16.0	15.0
2022-01-10 16:00:00	10.0	4.0	1.0	2.0	19.0
2022-01-10 16:05:00	12.0	1.0	3.0	7.0	10.0
2022-01-10 16:10:00	14.0	1.0	8.0	13.0	8.0
2022-01-10 16:15:00	16.0	19.0	12.0	5.0	20.0
2022-01-10 16:20:00	6.0	1.0	13.0	17.0	11.0
2022-01-10 16:25:00	9.0	11.0	16.0	2.0	16.0
2022-01-10 16:30:00	9.0	11.0	1.0	4.0	16.0
2022-01-10 16:35:00	1.0	13.0	20.0	12.0	7.0
2022-01-10 16:40:00	0.0	3.0	16.0	1.0	5.0
2022-01-10 16:45:00	12.0	1.0	15.0	6.0	12.0
2022-01-10 16:50:00	15.0	3.0	10.0	15.0	1.0
2022-01-10 16:55:00	17.0	2.0	17.0	19.0	12.0
2022-01-10 17:00:00	7.0	3.0	6.0	2.0	14.0
2022-01-10 17:05:00	5.0	19.0	16.0	10.0	14.0
2022-01-10 17:10:00	5.0	18.0	19.0	13.0	3.0
2022-01-10 17:15:00	11.0	12.0	7.0	13.0	18.0
2022-01-10 17:20:00	14.0	1.0	20.0	1.0	19.0
2022-01-10 17:25:00	18.0	1.0	2.0	17.0	7.0
2022-01-10 17:30:00	3.0	14.0	16.0	4.0	13.0
2022-01-10 17:35:00	15.0	19.0	5.0	13.0	19.0
2022-01-10 17:40:00	1.0	1.0	19.0	20.0	18.0
2022-01-10 17:45:00	2.0	18.0	16.0	3.0	19.0
2022-01-10 17:50:00	7.0	18.0	3.0	3.0	11.0
2022-01-10 17:55:00	12.0	8.0	5.0	4.0	18.0
2022-01-10 18:00:00	4.0	2.0	14.0	16.0	15.0
2022-01-10 18:05:00	6.0	15.0	11.0	5.0	8.0
2022-01-10 18:10:00	6.0	14.0	1.0	8.0	7.0
2022-01-10 18:15:00	11.0	19.0	11.0	9.0	12.0
2022-01-10 18:20:00	8.0	10.0	18.0	8.0	5.0
2022-01-10 18:25:00	16.0	20.0	9.0	11.0	13.0
2022-01-10 18:30:00	4.0	14.0	16.0	4.0	20.0
2022-01-10 18:35:00	18.0	14.0	6.0	5.0	11.0
2022-01-10 18:40:00	1.0	6.0	6.0	15.0	18.0
2022-01-10 18:45:00	18.0	7.0	18.0	13.0	1.0
2022-01-10 18:50:00	11.0	15.0	9.0	10.0	12.0
2022-01-10 18:55:00	17.0	1.0	8.0	11.0	16.0
2022-01-10 19:00:00	1.0	5.0	17.0	2.0	8.0
2022-01-10 19:05:00	9.0	12.0	15.0	2.0	14.0
2022-01-10 19:10:00	5.0	3.0	10.0	3.0	5.0
2022-01-10 19:15:00	8.0	1.0	10.0	11.0	8.0
2022-01-10 19:20:00	8.0	1.0	12.0	19.0	5.0
2022-01-10 19:25:00	17.0	7.0	17.0	6.0	0.0
2022-01-10 19:30:00	18.0	3.0	4.0	16.0	0.0
2022-01-10 19:35:00	16.0	11.0	6.0	18.0	5.0
2022-01-10 19:40:00	5.0	19.0	17.0	5.0	14.0
2022-01-10 19:45:00	14.0	17.0	13.0	19.0	5.0
2022-01-10 19:50:00	8.0	11.0	11.0	19.0	6.0
2022-01-10 19:55:00	10.0	3.0	20.0	19.0	11.0
2022-01-10 20:00:00	10.0	15.0	10.0	14.0	1.0
2022-01-10 20:05:00	2.0	12.0	15.0	2.0	2.0
2022-01-10 20:10:00	3.0	3.0	7.0	2.0	19.0
2022-01-10 20:15:00	0.0	4.0	16.0	8.0	11.0
2022-01-10 20:20:00	3.0	9.0	6.0	5.0	8.0
2022-01-10 20:25:00	12.0	19.0	16.0	14.0	2.0
2022-01-10 20:30:00	9.0	18.0	15.0	12.0	11.0
2022-01-10 20:35:00	16.0	9.0	13.0	4.0	17.0
2022-01-10 20:40:00	11.0	17.0	6.0	12.0	8.0
2022-01-10 20:45:00	5.0	17.0	18.0	3.0	9.0
2022-01-10 20:50:00	7.0	4.0	7.0	16.0	15.0
2022-01-10 20:55:00	8.0	6.0	9.0	2.0	17.0
2022-01-10 21:00:00	13.0	14.0	1.0	12.0	14.0
2022-01-10 21:05:00	17.0	5.0	6.0	2.0	12.0
2022-01-10 21:10:00	2.0	14.0	14.0	15.0	14.0
2022-01-10 21:15:00	10.0	9.0	7.0	5.0	6.0
2022-01-10 21:20:00	5.0	8.0	13.0	16.0	1.0
2022-01-10 21:25:00	15.0	6.0	15.0	2.0	0.0
2022-01-10 21:30:00	19.0	10.0	9.0	3.0	8.0
2022-01-10 21:35:00	9.0	19.0	0.0	13.0	1.0
2022-01-10 21:40:00	17.0	2.0	7.0	10.0	3.0
2022-01-10 21:45:00	9.0	8.0	4.0	1.0	2.0
2022-01-10 21:50:00	10.0	4.0	18.0	6.0	9.0
2022-01-10 21:55:00	11.0	17.0	11.0	6.0	19.0
2022-01-10 22:00:00	11.0	10.0	12.0	8.0	1.0
2022-01-10 22:05:00	15.0	14.0	16.0	18.0	8.0
2022-01-10 22:10:00	15.0	6.0	7.0	14.0	11.0
2022-01-10 22:15:00	3.0	13.0	19.0	11.0	2.0
2022-01-10 22:20:00	6.0	12.0	12.0	17.0	12.0
2022-01-10 22:25:00	7.0	16.0	13.0	19.0	18.0
2022-01-10 22:30:00	14.0	4.0	3.0	18.0	1.0
2022-01-10 22:35:00	8.0	4.0	14.0	14.0	6.0
2022-01-10 22:40:00	0.0	10.0	16.0	16.0	15.0
2022-01-10 22:45:00	14.0	6.0	10.0	15.0	10.0
2022-01-10 22:50:00	9.0	8.0	14.0	12.0	18.0
2022-01-10 22:55:00	16.0	3.0	16.0	6.0	17.0
2022-01-10 23:00:00	8.0	18.0	16.0	15.0	6.0
2022-01-10 23:05:00	7.0	12.0	18.0	7.0	14.0
2022-01-10 23:10:00	5.0	2.0	11.0	4.0	13.0
2022-01-10 23:15:00	12.0	20.0	19.0	4.0	7.0
2022-01-10 23:20:00	11.0	10.0	7.0	10.0	15.0
2022-01-10 23:25:00	9.0	7.0	6.0	8.0	1.0
2022-01-10 23:30:00	13.0	8.0	11.0	2.0	1.0
2022-01-10 23:35:00	1.0	17.0	19.0	1.0	15.0
2022-01-10 23:40:00	4.0	17.0	1.0	4.0	14.0
2022-01-10 23:45:00	9.0	19.0	9.0	18.0	19.0
2022-01-10 23:50:00	10.0	16.0	8.0	5.0	2.0
2022-01-10 23:55:00	5.0	15.0	10.0	13.0	0.0
2022-01-11 00:00:00	18.0	18.0	10.0	9.0	13.0
